uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,60
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,61
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,7
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,10
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,237
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,241
DF,PNEUMONIA,OUTRO,"70 - 79",F,2
DF,PNEUMONIA,OUTRO,"70 - 79",M,5
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,173
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,166
DF,SEPTICEMIA,OUTRO,"70 - 79",F,6
DF,SEPTICEMIA,OUTRO,"70 - 79",M,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
DF,SRAG,HOSPITAL,"70 - 79",F,6
DF,SRAG,HOSPITAL,"70 - 79",M,8
ES,OUTRAS,DOMICILIO,"70 - 79",F,273
ES,OUTRAS,DOMICILIO,"70 - 79",M,368
ES,OUTRAS,HOSPITAL,"70 - 79",F,564
ES,OUTRAS,HOSPITAL,"70 - 79",I,2
ES,OUTRAS,HOSPITAL,"70 - 79",M,668
ES,OUTRAS,IGNORADO,"70 - 79",F,1
ES,OUTRAS,OUTRO,"70 - 79",F,9
ES,OUTRAS,OUTRO,"70 - 79",M,19
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,44
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,57
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,7
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,11
ES,COVID,DOMICILIO,"70 - 79",F,9
ES,COVID,DOMICILIO,"70 - 79",M,9
ES,COVID,HOSPITAL,"70 - 79",F,355
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,564
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
ES,COVID,VIA_PUBLICA,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,26
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,43
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,70
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,87
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,25
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,47
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,247
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,342
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTRO,"70 - 79",M,6
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,16
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,13
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,269
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,289
ES,SEPTICEMIA,OUTRO,"70 - 79",F,3
ES,SEPTICEMIA,OUTRO,"70 - 79",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,SRAG,DOMICILIO,"70 - 79",M,2
ES,SRAG,HOSPITAL,"70 - 79",F,17
ES,SRAG,HOSPITAL,"70 - 79",M,36
ES,SRAG,OUTRO,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,335
GO,OUTRAS,DOMICILIO,"70 - 79",M,490
GO,OUTRAS,HOSPITAL,"70 - 79",F,553
GO,OUTRAS,HOSPITAL,"70 - 79",M,711
GO,OUTRAS,IGNORADO,"70 - 79",F,30
GO,OUTRAS,IGNORADO,"70 - 79",M,44
GO,OUTRAS,OUTRO,"70 - 79",F,66
GO,OUTRAS,OUTRO,"70 - 79",M,111
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,122
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,140
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,20
GO,COVID,DOMICILIO,"70 - 79",F,11
GO,COVID,DOMICILIO,"70 - 79",M,24
GO,COVID,HOSPITAL,"70 - 79",F,595
GO,COVID,HOSPITAL,"70 - 79",M,854
GO,COVID,IGNORADO,"70 - 79",F,6
GO,COVID,IGNORADO,"70 - 79",M,8
GO,COVID,OUTRO,"70 - 79",M,9
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,53
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,83
GO,COVID,VIA_PUBLICA,"70 - 79",M,3
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,4
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,10
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,3
GO,INDETERMINADA,OUTRO,"70 - 79",M,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,44
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,71
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,179
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,222
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,7
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,11
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,27
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,41
GO,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,34
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,29
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,437
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,526
GO,PNEUMONIA,IGNORADO,"70 - 79",F,5
GO,PNEUMONIA,IGNORADO,"70 - 79",M,12
GO,PNEUMONIA,OUTRO,"70 - 79",F,4
GO,PNEUMONIA,OUTRO,"70 - 79",M,8
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,46
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,49
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,12
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,16
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,300
GO,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,331
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,4
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,5
GO,SEPTICEMIA,OUTRO,"70 - 79",F,4
GO,SEPTICEMIA,OUTRO,"70 - 79",M,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,36
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
GO,SRAG,DOMICILIO,"70 - 79",M,2
GO,SRAG,HOSPITAL,"70 - 79",F,21
GO,SRAG,HOSPITAL,"70 - 79",M,21
GO,SRAG,IGNORADO,"70 - 79",M,1
GO,SRAG,OUTRO,"70 - 79",F,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,OUTRAS,AMBULANCIA,"70 - 79",F,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,5
MA,OUTRAS,DOMICILIO,"70 - 79",F,357
MA,OUTRAS,DOMICILIO,"70 - 79",I,1
MA,OUTRAS,DOMICILIO,"70 - 79",M,693
MA,OUTRAS,HOSPITAL,"70 - 79",F,492
MA,OUTRAS,HOSPITAL,"70 - 79",M,671
MA,OUTRAS,IGNORADO,"70 - 79",F,8
MA,OUTRAS,IGNORADO,"70 - 79",M,5
MA,OUTRAS,OUTRO,"70 - 79",F,35
MA,OUTRAS,OUTRO,"70 - 79",M,48
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,18
MA,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,20
MA,COVID,DOMICILIO,"70 - 79",F,7
MA,COVID,DOMICILIO,"70 - 79",M,17
MA,COVID,HOSPITAL,"70 - 79",F,216
MA,COVID,HOSPITAL,"70 - 79",M,433
MA,COVID,IGNORADO,"70 - 79",F,1
MA,COVID,IGNORADO,"70 - 79",M,6
MA,COVID,OUTRO,"70 - 79",F,4
MA,COVID,OUTRO,"70 - 79",M,6
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
MA,COVID,POSTO_SAUDE,"70 - 79",M,1
MA,COVID,VIA_PUBLICA,"70 - 79",F,3
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,4
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,7
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,11
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,38
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,67
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,122
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,163
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,8
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,16
MA,PNEUMONIA,DOMICILIO,"70 - 79",I,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,33
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,144
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,195
MA,PNEUMONIA,IGNORADO,"70 - 79",F,4
MA,PNEUMONIA,OUTRO,"70 - 79",F,3
MA,PNEUMONIA,OUTRO,"70 - 79",M,4
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,13
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,110
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,140
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,2
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
MA,SRAG,DOMICILIO,"70 - 79",F,4
MA,SRAG,DOMICILIO,"70 - 79",M,9
MA,SRAG,HOSPITAL,"70 - 79",F,56
MA,SRAG,HOSPITAL,"70 - 79",M,107
MA,SRAG,IGNORADO,"70 - 79",M,1
MA,SRAG,OUTRO,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MG,OUTRAS,DOMICILIO,"70 - 79",F,1677
MG,OUTRAS,DOMICILIO,"70 - 79",M,2202
MG,OUTRAS,HOSPITAL,"70 - 79",F,2992
MG,OUTRAS,HOSPITAL,"70 - 79",M,3530
MG,OUTRAS,IGNORADO,"70 - 79",F,141
MG,OUTRAS,IGNORADO,"70 - 79",M,142
MG,OUTRAS,OUTRO,"70 - 79",F,92
MG,OUTRAS,OUTRO,"70 - 79",M,174
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,409
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,440
MG,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,27
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,72
MG,COVID,DOMICILIO,"70 - 79",F,27
MG,COVID,DOMICILIO,"70 - 79",M,35
MG,COVID,HOSPITAL,"70 - 79",F,1027
MG,COVID,HOSPITAL,"70 - 79",M,1353
MG,COVID,IGNORADO,"70 - 79",F,18
MG,COVID,IGNORADO,"70 - 79",M,23
MG,COVID,OUTRO,"70 - 79",F,4
MG,COVID,OUTRO,"70 - 79",M,7
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,60
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,56
MG,COVID,VIA_PUBLICA,"70 - 79",M,2
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,60
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,102
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,33
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,29
MG,INDETERMINADA,IGNORADO,"70 - 79",F,8
MG,INDETERMINADA,IGNORADO,"70 - 79",M,16
MG,INDETERMINADA,OUTRO,"70 - 79",F,4
MG,INDETERMINADA,OUTRO,"70 - 79",M,8
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,6
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,120
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,176
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,593
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,765
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,15
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,18
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,58
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,83
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,61
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,84
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,1252
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,1711
MG,PNEUMONIA,IGNORADO,"70 - 79",F,29
MG,PNEUMONIA,IGNORADO,"70 - 79",M,32
MG,PNEUMONIA,OUTRO,"70 - 79",F,6
MG,PNEUMONIA,OUTRO,"70 - 79",M,16
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,75
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,76
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,3
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,28
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,38
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,1520
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,1521
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,28
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,29
MG,SEPTICEMIA,OUTRO,"70 - 79",F,5
MG,SEPTICEMIA,OUTRO,"70 - 79",M,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,99
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,110
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,2
MG,SRAG,DOMICILIO,"70 - 79",F,9
MG,SRAG,DOMICILIO,"70 - 79",M,5
MG,SRAG,HOSPITAL,"70 - 79",F,49
MG,SRAG,HOSPITAL,"70 - 79",M,67
MG,SRAG,IGNORADO,"70 - 79",F,3
MG,SRAG,IGNORADO,"70 - 79",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
MS,OUTRAS,DOMICILIO,"70 - 79",F,173
MS,OUTRAS,DOMICILIO,"70 - 79",M,284
MS,OUTRAS,HOSPITAL,"70 - 79",F,376
MS,OUTRAS,HOSPITAL,"70 - 79",M,499
MS,OUTRAS,OUTRO,"70 - 79",F,6
MS,OUTRAS,OUTRO,"70 - 79",M,19
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,9
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,3
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,5
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,11
MS,COVID,DOMICILIO,"70 - 79",F,3
MS,COVID,DOMICILIO,"70 - 79",M,3
MS,COVID,HOSPITAL,"70 - 79",F,168
MS,COVID,HOSPITAL,"70 - 79",M,223
MS,COVID,OUTRO,"70 - 79",F,3
MS,COVID,OUTRO,"70 - 79",M,1
MS,COVID,POSTO_SAUDE,"70 - 79",F,1
MS,COVID,POSTO_SAUDE,"70 - 79",M,2
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,2
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,3
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,17
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,30
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,88
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,83
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MS,PNEUMONIA,DOMICILIO,"70 - 79",F,13
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,22
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,229
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,339
MS,PNEUMONIA,OUTRO,"70 - 79",F,1
MS,PNEUMONIA,OUTRO,"70 - 79",M,1
MS,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,5
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,152
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,160
MS,SEPTICEMIA,OUTRO,"70 - 79",M,1
MS,SEPTICEMIA,POSTO_SAUDE,"70 - 79",F,1
MS,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",F,3
MS,SRAG,HOSPITAL,"70 - 79",M,18
MT,OUTRAS,AMBULANCIA,"70 - 79",F,1
MT,OUTRAS,DOMICILIO,"70 - 79",F,80
MT,OUTRAS,DOMICILIO,"70 - 79",M,132
MT,OUTRAS,HOSPITAL,"70 - 79",F,171
MT,OUTRAS,HOSPITAL,"70 - 79",M,243
MT,OUTRAS,IGNORADO,"70 - 79",F,404
MT,OUTRAS,IGNORADO,"70 - 79",M,672
MT,OUTRAS,OUTRO,"70 - 79",F,13
MT,OUTRAS,OUTRO,"70 - 79",M,23
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,12
MT,COVID,DOMICILIO,"70 - 79",F,3
MT,COVID,DOMICILIO,"70 - 79",M,2
MT,COVID,HOSPITAL,"70 - 79",F,129
MT,COVID,HOSPITAL,"70 - 79",M,201
MT,COVID,IGNORADO,"70 - 79",F,131
MT,COVID,IGNORADO,"70 - 79",M,144
MT,COVID,OUTRO,"70 - 79",F,4
MT,COVID,OUTRO,"70 - 79",M,5
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MT,COVID,VIA_PUBLICA,"70 - 79",M,1
MT,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MT,INDETERMINADA,DOMICILIO,"70 - 79",M,4
MT,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,6
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,44
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,43
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,15
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,24
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",F,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",M,6
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,51
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,108
MT,PNEUMONIA,IGNORADO,"70 - 79",F,18
MT,PNEUMONIA,IGNORADO,"70 - 79",M,36
MT,PNEUMONIA,OUTRO,"70 - 79",M,3
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MT,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,56
MT,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,68
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,22
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,24
MT,SEPTICEMIA,OUTRO,"70 - 79",M,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MT,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",F,3
MT,SRAG,HOSPITAL,"70 - 79",M,5
MT,SRAG,IGNORADO,"70 - 79",F,2
MT,SRAG,IGNORADO,"70 - 79",M,1
PA,OUTRAS,DOMICILIO,"70 - 79",F,331
PA,OUTRAS,DOMICILIO,"70 - 79",I,1
PA,OUTRAS,DOMICILIO,"70 - 79",M,631
PA,OUTRAS,HOSPITAL,"70 - 79",F,364
PA,OUTRAS,HOSPITAL,"70 - 79",M,582
PA,OUTRAS,IGNORADO,"70 - 79",F,6
PA,OUTRAS,IGNORADO,"70 - 79",M,13
PA,OUTRAS,OUTRO,"70 - 79",F,34
PA,OUTRAS,OUTRO,"70 - 79",M,82
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,43
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,48
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,23
PA,COVID,DOMICILIO,"70 - 79",F,17
PA,COVID,DOMICILIO,"70 - 79",M,31
PA,COVID,HOSPITAL,"70 - 79",F,391
PA,COVID,HOSPITAL,"70 - 79",M,750
PA,COVID,OUTRO,"70 - 79",F,4
PA,COVID,OUTRO,"70 - 79",M,12
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,46
PA,COVID,VIA_PUBLICA,"70 - 79",F,3
PA,COVID,VIA_PUBLICA,"70 - 79",M,2
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,7
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,11
